Date,HDFCBANK.NS,HINDUNILVR.NS,ICICIBANK.NS,INFY.NS,KOTAKBANK.NS,MARUTI.NS,ONGC.NS,RELIANCE.NS,TCS.NS,WIPRO.NS
2022-10-18,694.7340087890625,2446.582763671875,875.2314453125,1364.17578125,370.7995910644531,8551.0478515625,102.64319610595703,1113.8375244140625,2789.9794921875,176.9638214111328
2022-10-19,701.8553466796875,2428.484130859375,870.54736328125,1347.6192626953125,372.72369384765625,8465.6083984375,101.9254150390625,1133.21728515625,2769.70703125,176.380615234375
2022-10-20,697.1159057617188,2445.3134765625,867.1807861328125,1361.6357421875,371.5672302246094,8454.0068359375,103.36097717285156,1136.2618408203125,2801.158203125,177.99024963378906
2022-10-21,692.2079467773438,2495.142822265625,885.23388671875,1361.27294921875,379.3632507324219,8450.0263671875,104.91619873046875,1123.084228515625,2783.502685546875,178.4801025390625
2022-10-24,703.0101318359375,2419.1767578125,903.921142578125,1377.012939453125,377.9974670410156,8510.3671875,105.91311645507812,1126.8331298828125,2805.061767578125,179.48321533203125
2022-10-25,698.1263427734375,2355.526611328125,902.7012939453125,1384.6790771484375,368.1876525878906,8742.9462890625,104.27815246582031,1109.4298095703125,2805.416259765625,179.45986938476562
2022-10-27,699.8103637695312,2368.31298828125,902.0670776367188,1397.65625,371.8563537597656,8778.8212890625,105.1155776977539,1113.7918701171875,2801.24658203125,178.52679443359375
2022-10-28,701.87939453125,2373.24853515625,885.9168701171875,1387.8431396484375,375.6945495605469,9216.306640625,106.6308822631836,1147.8717041015625,2806.436767578125,178.80670166015625
2022-10-31,720.1637573242188,2398.1162109375,886.746337890625,1410.220947265625,379.22369384765625,9250.337890625,106.9100341796875,1158.5272216796875,2832.963623046875,180.34632873535156
2022-11-01,728.1271362304688,2415.248046875,886.6487426757812,1442.641357421875,380.6692810058594,9179.462890625,107.78731536865234,1149.5528564453125,2892.007568359375,183.07568359375
2022-11-02,728.5841064453125,2383.540771484375,882.843017578125,1424.573974609375,380.81878662109375,8960.81640625,108.82411193847656,1156.7322998046875,2876.0380859375,183.79884338378906
2022-11-03,725.3844604492188,2410.08935546875,886.6976318359375,1403.892822265625,378.86480712890625,8970.234375,108.78424072265625,1161.049072265625,2845.030517578125,181.256103515625
2022-11-04,720.3803100585938,2385.48095703125,883.428466796875,1388.5308837890625,378.824951171875,8960.9130859375,109.94066619873047,1178.1343994140625,2854.47900390625,182.2125701904297
2022-11-07,725.9859619140625,2397.26416015625,895.333740234375,1382.5235595703125,375.3655700683594,9061.6923828125,110.49895477294922,1184.427734375,2868.940185546875,182.65577697753906
2022-11-09,725.7694091796875,2374.549072265625,888.5028076171875,1385.962890625,377.5189514160156,8984.2138671875,110.57869720458984,1183.2462158203125,2853.281005859375,182.39918518066406
2022-11-10,733.6605834960938,2379.092041015625,888.6980590820312,1377.4794921875,381.2574157714844,8832.51171875,111.53575134277344,1168.9329833984375,2844.054443359375,181.44271850585938
2022-11-11,775.2333984375,2369.10693359375,884.6483154296875,1439.9818115234375,378.65545654296875,8823.0947265625,112.01427459716797,1195.8785400390625,2941.912353515625,186.4815216064453
2022-11-14,777.1099853515625,2326.278076171875,873.32861328125,1453.922119140625,383.38092041015625,8886.0078125,111.05722045898438,1190.085205078125,2959.257080078125,185.01185607910156
2022-11-15,779.010498046875,2325.99365234375,889.673828125,1461.9012451171875,381.3073425292969,8895.572265625,113.52959442138672,1184.745849609375,2956.684326171875,185.29180908203125
2022-11-16,785.6987915039062,2345.255126953125,891.5279541015625,1469.971923828125,391.9744873046875,8869.115234375,113.96821594238281,1177.9527587890625,2976.868408203125,185.80499267578125
2022-11-17,778.6015625,2328.360107421875,897.5781860351562,1455.84814453125,388.91387939453125,8724.9365234375,114.20751190185547,1180.9971923828125,2971.234619140625,185.10519409179688
2022-11-18,776.556640625,2350.792236328125,898.1148681640625,1461.350830078125,390.7084045410156,8590.5634765625,113.05107879638672,1180.36083984375,2966.31005859375,183.75218200683594
2022-11-21,768.59326171875,2367.544921875,899.1395874023438,1438.2391357421875,387.62786865234375,8607.21484375,113.42789459228516,1159.1180419921875,2913.123046875,181.3260955810547
2022-11-22,767.4625854492188,2381.07958984375,901.3839721679688,1453.6927490234375,386.7605285644531,8615.515625,113.21853637695312,1165.547607421875,2941.025390625,181.3960723876953
2022-11-23,769.4594116210938,2373.176513671875,905.0433349609375,1451.9501953125,389.4721984863281,8674.498046875,114.30718994140625,1161.9124755859375,2935.125244140625,181.37274169921875
